Transaction_id,CC_Number,Transaction_Date,Amount,Merchant_Details
1817,8193218124990257,2022-12-09,1166.38,"Sheppard, Snyder and Hartman"
1818,8193218124990257,2021-02-07,2161.37,"Waters, Glover and White"
1819,8669362617945081,2025-03-09,99.25,Mitchell-Dixon
1820,8669362617945081,2023-02-28,1707.70,Roberts-Rowe
1821,8669362617945081,2022-11-18,1312.39,Webster-Gibson
1822,8669362617945081,2025-05-04,430.24,"Hunter, Joseph and Hall"
1823,8669362617945081,2023-05-02,574.59,Blackwell-Waller
1824,8669362617945081,2023-05-31,2453.99,"Steele, Cox and Watson"
1825,8669362617945081,2021-07-13,2299.22,Lewis-Hanson
1826,8669362617945081,2022-10-02,872.99,Hurley Ltd
1827,8669362617945081,2024-10-10,7.67,Frederick LLC
1828,8669362617945081,2025-01-21,17.45,Oconnell LLC
1829,8669362617945081,2022-05-07,1123.52,Henry Ltd
1830,8669362617945081,2025-09-05,1376.48,Clarke-Fisher
1831,8669362617945081,2025-01-12,1362.38,Bentley Group
1832,8669362617945081,2024-05-21,2074.18,"Cummings, Bowman and Lamb"
1833,8669362617945081,2025-06-01,1092.70,"Haas, Stanton and Scott"
1834,8669362617945081,2021-10-15,401.25,Rivers Group
1835,8669362617945081,2022-05-15,1745.77,Perry-Garcia
1836,8669362617945081,2021-07-14,2220.17,"Williams, Kent and Williams"
1837,8669362617945081,2022-04-12,989.50,Fuentes and Sons
1838,8669362617945081,2025-06-08,393.37,Wu Ltd
1839,8669362617945081,2021-09-15,1826.93,Clark LLC
1840,8669362617945081,2023-10-29,830.71,Rodriguez-Davis
1841,8669362617945081,2021-12-20,1773.73,Carlson-Walker
1842,8669362617945081,2025-09-14,2392.53,Hernandez LLC
1843,8669362617945081,2020-11-04,202.83,Garcia-Cherry
1844,8669362617945081,2022-12-05,287.94,Ortiz and Sons
1845,8669362617945081,2024-02-08,1721.90,"Anderson, Manning and Francis"
1846,8669362617945081,2021-06-30,640.58,Phillips LLC
1847,8669362617945081,2025-01-31,322.92,Kerr Inc
1848,8669362617945081,2020-11-20,433.12,Brewer-Adams
1849,7808746841632466,2025-07-16,33.15,Davenport Group
1850,7808746841632466,2023-06-18,27.83,Stephens-Alexander
1851,7808746841632466,2023-04-10,337.47,"Porter, Johnson and Gallegos"
1852,7808746841632466,2024-06-16,806.27,Shelton Ltd
1853,7808746841632466,2024-12-11,1864.81,Juarez-Garcia
1854,7808746841632466,2022-11-03,578.05,Henderson LLC
1855,7808746841632466,2021-11-07,2261.13,Gonzalez and Sons
1856,7808746841632466,2022-01-19,680.02,"Parks, Lee and Kelly"
1857,7808746841632466,2025-01-03,2193.01,Perry-Becker
1858,7808746841632466,2022-03-21,687.37,Lee Group
1859,7808746841632466,2023-03-31,827.90,"Hart, Lopez and Johnson"
1860,7808746841632466,2024-08-28,1436.21,Wallace-Bradley
1861,7808746841632466,2023-05-15,1919.03,Thompson Ltd
1862,7808746841632466,2025-01-05,2123.70,"Garcia, Carter and Morgan"
1863,7808746841632466,2022-08-31,76.31,Rasmussen-Crosby
1864,7808746841632466,2022-05-29,280.53,"Harrison, Fowler and Martin"
1865,7808746841632466,2023-06-23,1773.95,Smith-White
1866,7808746841632466,2024-07-26,310.80,Rivera LLC
1867,7808746841632466,2021-02-04,2249.73,Archer PLC
1868,7808746841632466,2023-06-01,1530.93,Smith PLC
1869,7808746841632466,2021-02-12,1395.82,"Ferguson, Hicks and Spence"
1870,7808746841632466,2021-09-24,1690.48,"Ramsey, Smith and Dominguez"
1871,7808746841632466,2025-10-03,622.57,Simpson-Carroll
1872,7808746841632466,2020-12-29,4.59,Hudson-Lawson
1873,7808746841632466,2023-09-17,696.84,Contreras Inc
1874,7808746841632466,2024-05-22,161.63,"Bolton, Martinez and Kline"
1875,7808746841632466,2025-09-13,974.45,"Roberts, Cordova and Pruitt"
1876,5307978000719851,2023-08-13,660.49,Nelson-Wilson
1877,5307978000719851,2023-03-16,11.71,Richmond Inc
1878,5307978000719851,2021-12-17,1366.94,"Dominguez, Smith and Thomas"
1879,5307978000719851,2024-03-06,1972.16,Cox Inc
1880,5307978000719851,2023-12-13,1381.25,Charles-Murphy
1881,5307978000719851,2025-03-31,823.67,Escobar-Roach
1882,5307978000719851,2022-02-16,238.36,Clark-Harris
1883,5307978000719851,2023-07-11,749.01,Suarez Inc
1884,5307978000719851,2022-07-21,2363.48,Wagner PLC
1885,5307978000719851,2021-02-24,1733.55,"Morales, Estes and Mason"
1886,5307978000719851,2022-11-30,9.98,"Wood, Ryan and Reese"
1887,5307978000719851,2025-01-29,740.00,Jones Group
1888,5307978000719851,2025-02-20,897.30,Mcintyre Inc
1889,5307978000719851,2024-01-10,2045.47,"Lambert, Sullivan and Boyer"
1890,5307978000719851,2022-02-20,1524.99,Torres PLC
1891,5307978000719851,2021-04-15,1020.46,Kirby-Clark
1892,5307978000719851,2022-08-05,2445.58,"Donovan, Gross and Cohen"
1893,5307978000719851,2023-06-23,247.69,Curry-Miller
1894,0250283120130898,2021-06-22,488.66,Gomez-Simpson
1895,0250283120130898,2023-12-16,2091.31,"Williams, Harris and Brown"
1896,0250283120130898,2021-11-01,829.21,"Barton, Murray and Berry"
1897,0250283120130898,2024-11-28,1745.63,Grant Ltd
1898,0250283120130898,2021-11-25,407.45,"Fritz, Hines and Kelley"
1899,0250283120130898,2022-02-06,1983.17,"Hayes, Lopez and Rivera"
1900,0250283120130898,2022-09-16,2338.69,"Evans, Scott and Martin"
1901,0250283120130898,2023-12-27,1258.53,Green LLC
1902,0250283120130898,2022-09-25,483.57,Jackson-Garcia
1903,0250283120130898,2023-04-02,1620.16,Mann-Sanford
1904,0250283120130898,2022-03-29,761.10,"Hamilton, Coleman and Day"
1905,0250283120130898,2023-11-05,2303.16,Sherman PLC
1906,0250283120130898,2021-08-28,144.11,Arnold Ltd
1907,0250283120130898,2021-11-19,2127.23,Williams-Andrews
1908,0250283120130898,2024-02-03,1242.86,"Daniel, Clayton and Richards"
1909,0250283120130898,2023-07-16,436.72,Martinez-Maynard
1910,0250283120130898,2023-11-25,1865.63,"Garcia, Smith and Cobb"
1911,0250283120130898,2022-01-05,496.99,"Bailey, Ortega and Padilla"
1912,0250283120130898,2023-10-07,117.76,"Adams, Soto and Espinoza"
1913,0250283120130898,2025-03-17,218.26,"Watts, Stout and Bowers"
1914,0250283120130898,2023-12-16,1940.96,Jones-White
1915,0250283120130898,2021-03-23,812.23,Turner-Taylor
1916,0250283120130898,2022-12-19,1714.87,"Adams, Robinson and Andrews"
1917,0250283120130898,2021-02-15,454.76,Mitchell and Sons
1918,0250283120130898,2023-04-23,1760.61,"Hebert, Sanders and Boone"
1919,0250283120130898,2022-09-17,1346.22,King PLC
1920,0250283120130898,2023-07-21,101.90,Chavez Ltd
1921,0250283120130898,2025-05-06,2457.95,"Hill, Richardson and Young"
1922,7608588276728229,2022-10-29,1469.32,"Lyons, Carson and Trujillo"
1923,7608588276728229,2024-06-21,50.66,Rice-Rogers
1924,7608588276728229,2023-10-18,2006.05,"Lopez, Leon and Valentine"
1925,7608588276728229,2022-10-25,2227.34,Gordon-Thompson
1926,7608588276728229,2022-12-17,18.48,"Garcia, Holland and Garcia"
1927,7608588276728229,2021-07-20,1482.93,Parker Group
1928,7608588276728229,2025-02-22,2092.09,Martinez-Green
1929,7608588276728229,2023-05-21,169.45,Maxwell PLC
1930,7608588276728229,2020-10-27,2124.01,Jacobs Group
1931,7608588276728229,2024-01-27,2067.22,Martin PLC
1932,7608588276728229,2025-01-26,446.05,Matthews-Smith
1933,7608588276728229,2024-07-28,920.57,Craig-Howard
1934,7608588276728229,2021-11-13,821.86,Guerra Ltd
1935,5792192215435386,2021-07-01,738.25,Dean-Jones
1936,5792192215435386,2021-09-16,911.80,Banks-Young
1937,5792192215435386,2020-11-16,453.44,Brown-Lambert
1938,5792192215435386,2023-12-24,1841.39,Woodard-Allen
1939,5792192215435386,2023-10-30,1409.26,"Wells, Schmidt and Williams"
1940,5792192215435386,2023-04-28,803.62,"Young, Hines and Mccall"
1941,5792192215435386,2023-01-10,1499.36,"Murray, Mack and Gonzalez"
1942,5792192215435386,2021-01-09,221.57,Vasquez Inc
1943,5792192215435386,2021-12-28,471.73,"Wilson, Hall and Perez"
1944,5792192215435386,2023-04-16,2473.61,Gonzalez and Sons
1945,5792192215435386,2021-05-02,1371.08,Tapia-Johnston
1946,5792192215435386,2025-09-14,1771.89,Nelson-Gallagher
1947,5792192215435386,2021-07-21,829.06,Lee and Sons
1948,5792192215435386,2023-07-01,2428.94,Leblanc LLC
1949,5792192215435386,2023-04-30,2185.25,Larson PLC
1950,5792192215435386,2023-12-26,1917.87,Bishop PLC
1951,5792192215435386,2021-12-23,261.10,"Turner, Thomas and Douglas"
1952,5792192215435386,2023-08-17,2.41,Miller LLC
1953,5792192215435386,2022-08-11,2447.29,Smith PLC
1954,5792192215435386,2021-01-17,892.26,Shea Ltd
1955,5792192215435386,2022-10-31,1426.53,"Acevedo, Holt and Wilson"
1956,5792192215435386,2025-08-03,1995.18,Kelly Group
1957,5792192215435386,2025-03-12,2195.61,"Cooper, Trevino and Mckinney"
1958,5792192215435386,2022-02-09,2320.99,Crawford-Clark
1959,5792192215435386,2024-11-12,454.65,Barnes-Meadows
1960,5792192215435386,2021-06-14,513.56,Murphy Ltd
1961,5792192215435386,2023-09-06,1773.59,Nguyen-White
1962,9404520017202467,2021-06-14,940.53,"Taylor, Taylor and Nguyen"
1963,9404520017202467,2025-10-06,2288.62,Rivas PLC
1964,9404520017202467,2024-09-16,681.46,"Morris, Lopez and Moran"
1965,9404520017202467,2023-05-19,1702.22,Farmer-Carroll
1966,9404520017202467,2025-05-30,325.63,"Scott, Allison and Kelly"
1967,9404520017202467,2022-12-17,1589.41,Bryant-Pierce
1968,9404520017202467,2020-10-29,1291.02,"Walker, Thompson and Caldwell"
1969,9404520017202467,2022-05-06,1804.07,Smith-Vega
1970,9404520017202467,2025-10-07,1717.46,Smith-Hamilton
1971,9404520017202467,2023-01-10,702.63,Thomas Ltd
1972,9404520017202467,2025-03-19,1851.44,"Davidson, Morris and Williams"
1973,9404520017202467,2021-08-12,616.80,Green-Stevens
1974,9404520017202467,2021-02-10,1431.04,Smith Group
1975,9404520017202467,2021-07-28,1597.99,Smith-Ross
1976,9404520017202467,2022-07-27,2209.76,Jimenez Inc
1977,9404520017202467,2021-01-24,1486.39,Curtis PLC
1978,9404520017202467,2023-03-11,263.73,King Inc
1979,9404520017202467,2023-12-19,1740.13,"Reed, James and Jacobs"
1980,9404520017202467,2025-07-14,2281.00,Harris-Mcfarland
1981,9404520017202467,2021-01-02,2122.57,Jackson-Cantu
1982,9404520017202467,2024-08-15,1302.66,"Jones, Pruitt and Sullivan"
1983,9404520017202467,2023-01-31,1870.67,Sutton-Pugh
1984,9404520017202467,2020-11-10,1298.10,Hughes Group
1985,9404520017202467,2023-10-30,2206.40,"Wong, Saunders and Carr"
1986,7037149418633810,2022-12-05,914.37,Mendoza-Torres
1987,7037149418633810,2022-03-15,2408.13,Soto-Mcintosh
1988,7037149418633810,2022-08-30,2152.09,Carlson-Ortiz
1989,7037149418633810,2022-12-08,992.01,Smith Inc
1990,7037149418633810,2022-02-24,263.18,"Hall, Walker and Freeman"
1991,7037149418633810,2021-06-21,1917.71,"Doyle, Raymond and Pierce"
1992,7037149418633810,2021-06-15,587.90,Cain Group
1993,7037149418633810,2022-07-31,1169.06,Jackson Group
1994,7037149418633810,2021-11-25,607.54,"Callahan, Martinez and Knight"
1995,0568931011323002,2022-08-14,22.37,Phillips PLC
1996,0568931011323002,2025-10-13,1176.19,Dean-Vincent
1997,0568931011323002,2023-01-09,1468.88,Wilson-Navarro
1998,0568931011323002,2022-05-10,1456.40,Henderson-Martinez
1999,0568931011323002,2022-05-18,2124.28,Stevenson-Hogan
2000,0568931011323002,2021-09-22,1634.03,"Campbell, Fry and Villegas"
2001,0568931011323002,2024-02-21,1954.80,Sanders Group
2002,0568931011323002,2024-01-20,1156.92,"Gilmore, Pittman and Arellano"
2003,0568931011323002,2022-03-16,1648.96,Knight-Page
2004,0568931011323002,2020-12-06,2000.13,Parker Inc
2005,0568931011323002,2024-04-02,276.69,Cunningham Group
2006,0568931011323002,2025-07-25,1130.30,Jones-Walls
2007,0568931011323002,2022-07-19,2264.16,"Jackson, Beard and Moore"
2008,0568931011323002,2024-11-07,1859.80,Ashley-Hayes
2009,0568931011323002,2025-01-17,964.62,"Williams, Payne and Rogers"
2010,0568931011323002,2021-06-25,2315.70,Henderson Inc
2011,0568931011323002,2024-03-17,1635.83,Brown Ltd
2012,0568931011323002,2024-02-20,1921.71,Mitchell Ltd
2013,0568931011323002,2021-02-24,887.29,Doyle-Meyers
2014,0568931011323002,2022-08-15,273.70,"Jones, White and Taylor"
2015,0568931011323002,2023-08-13,78.45,Johnson Ltd
2016,0568931011323002,2021-04-26,1834.33,Mckee PLC
2017,0568931011323002,2024-05-29,852.87,"Ochoa, Cox and Berry"
2018,0568931011323002,2022-02-24,2299.09,Park-Hoover
2019,0568931011323002,2024-08-19,2302.33,"Mcdaniel, Watkins and Moore"
2020,0568931011323002,2022-11-30,824.15,Marshall and Sons
2021,0568931011323002,2022-04-17,1592.44,Williams and Sons
2022,6084562616219528,2021-08-26,136.42,Watson PLC
2023,6084562616219528,2021-04-02,1515.32,Walker PLC
2024,6084562616219528,2021-06-01,1431.18,"Williamson, Howard and Garcia"
2025,6084562616219528,2023-05-27,910.32,Bernard Ltd
2026,6084562616219528,2021-01-04,786.25,"Aguilar, Hines and Harrison"
2027,6084562616219528,2022-12-17,1891.06,Weaver Ltd
2028,6084562616219528,2022-01-14,1242.70,Guzman-Gonzales
2029,6084562616219528,2023-06-21,1665.32,Price-Kim
2030,6084562616219528,2021-05-02,1380.86,"Underwood, Sanchez and Smith"
2031,6084562616219528,2023-09-08,1192.90,"Klein, White and Watkins"
2032,6084562616219528,2024-01-27,2490.00,Pacheco-Chang
2033,6084562616219528,2024-08-01,2477.47,Murphy-Torres
2034,6084562616219528,2022-01-04,98.32,"Green, Hicks and Morgan"
2035,6084562616219528,2021-02-02,2388.16,Gonzalez-Villanueva
2036,6084562616219528,2024-08-16,142.92,Wilkins Group
2037,6084562616219528,2023-04-29,1630.73,"Brown, Lowe and Beltran"
2038,6084562616219528,2025-04-04,2016.12,"Fields, Pacheco and Mendez"
2039,6084562616219528,2021-02-04,1165.46,Matthews Ltd
2040,6084562616219528,2023-08-19,235.70,Thomas-Thompson
2041,6084562616219528,2021-12-16,1592.42,"Palmer, Brown and Smith"
2042,6084562616219528,2024-09-21,791.44,Holmes and Sons
2043,6084562616219528,2025-08-30,1605.15,"Robinson, Wilson and Roberts"
2044,6084562616219528,2025-10-16,1230.33,Riley PLC
2045,7935446812215533,2024-08-01,970.37,Fischer Inc
2046,7935446812215533,2024-12-05,372.38,"Choi, Kim and Ortiz"
2047,7935446812215533,2024-09-12,1789.03,Smith LLC
2048,7935446812215533,2022-12-30,804.55,Lutz LLC
2049,7935446812215533,2025-09-24,591.50,"Chung, Brown and Campbell"
2050,7935446812215533,2024-09-29,1022.59,Bradford and Sons
2051,7935446812215533,2022-07-06,1510.43,Davis-Pittman
2052,7935446812215533,2025-01-28,2384.88,Hudson Ltd
2053,7935446812215533,2023-12-09,1705.61,Thomas PLC
2054,7935446812215533,2025-07-25,1820.39,Bray-Santos
2055,7935446812215533,2024-07-19,218.41,Hogan Group
2056,7935446812215533,2025-01-11,2324.31,Craig PLC
2057,7935446812215533,2021-12-22,2003.11,Werner Group
2058,7935446812215533,2024-01-15,489.72,Nelson Inc
2059,7935446812215533,2023-03-27,595.49,"Figueroa, Wang and Holden"
2060,7935446812215533,2021-11-29,1677.76,Blackburn Ltd
2061,7935446812215533,2023-12-14,2022.35,"Patterson, Anderson and Hunter"
2062,7935446812215533,2024-03-17,1558.05,Burns Ltd
2063,7935446812215533,2024-12-06,656.94,Webb-Ortega
2064,7935446812215533,2021-12-08,135.02,Johnson Group
2065,7935446812215533,2025-01-08,2421.48,Ho-Thompson
2066,7935446812215533,2024-06-05,670.33,"Cook, Adams and Higgins"
2067,7692835775859347,2025-05-21,730.76,Ward PLC
2068,7692835775859347,2021-05-13,1531.32,Fox Inc
2069,7692835775859347,2020-11-02,84.42,Young-Snyder
2070,7692835775859347,2024-06-11,1776.19,Holder Inc
2071,7692835775859347,2024-01-18,920.99,Campbell-Frank
2072,7692835775859347,2021-11-28,1129.26,"Hamilton, Carson and Hill"
2073,7692835775859347,2025-07-28,2283.20,Rodriguez-Lee
2074,7692835775859347,2024-12-21,92.83,"Lozano, Brown and Winters"
2075,7692835775859347,2023-07-03,284.75,Clay PLC
2076,7692835775859347,2024-05-24,185.03,"Garcia, Morgan and Barton"
2077,7692835775859347,2023-06-18,2435.96,"Atkins, Jennings and Combs"
2078,7692835775859347,2024-04-26,2342.61,"Richardson, Miller and Martinez"
2079,7692835775859347,2021-05-12,901.77,Davis Group
2080,7692835775859347,2024-04-08,1998.50,Anderson Ltd
2081,7692835775859347,2021-04-29,979.68,Wright-Morgan
2082,7692835775859347,2021-07-06,401.13,"Bonilla, Hicks and Dixon"
2083,7692835775859347,2022-09-19,1409.73,Davis LLC
2084,7692835775859347,2022-02-02,1493.07,Medina and Sons
2085,7692835775859347,2022-03-31,369.54,"Allen, Patterson and Burnett"
2086,7692835775859347,2022-01-04,1831.32,Simpson-Reyes
2087,4673986337351801,2025-09-22,2107.00,Thomas Inc
2088,4673986337351801,2023-12-26,75.13,Hoffman-White
2089,4673986337351801,2021-09-07,1013.65,"Kemp, Peters and Hill"
2090,4673986337351801,2024-12-10,422.98,Hunt-Parks
2091,4673986337351801,2024-12-19,2265.97,Mullen-Gardner
2092,4673986337351801,2022-10-09,1623.12,"Gonzalez, Best and Perez"
2093,4673986337351801,2022-02-16,1775.50,Caldwell-Wallace
2094,4673986337351801,2025-08-28,912.33,Bailey Inc
2095,4673986337351801,2024-02-23,708.93,Wong Ltd
2096,4673986337351801,2022-09-06,1737.74,"Scott, Hall and Smith"
2097,4673986337351801,2024-05-31,1678.32,"Peters, Lopez and Holmes"
2098,4673986337351801,2024-05-14,928.07,Lewis Ltd
2099,4673986337351801,2023-12-28,2028.39,Terry PLC
2100,4673986337351801,2023-11-25,1452.00,Collins Inc
2101,4673986337351801,2025-07-09,316.05,"Turner, Young and Hill"
2102,4673986337351801,2023-07-09,531.40,Parker-Bradley
2103,4673986337351801,2023-12-10,1072.33,"Sims, Phillips and Hogan"
2104,4673986337351801,2023-01-02,1246.55,"Gutierrez, Evans and Frederick"
2105,4673986337351801,2021-07-01,1347.79,Hodges Inc
2106,4673986337351801,2021-04-23,1680.74,"Hayes, Fox and Cross"
2107,4673986337351801,2021-05-10,541.75,Wright LLC
2108,4673986337351801,2022-03-08,343.11,Brown Inc
2109,4673986337351801,2023-07-05,2144.71,"Cox, Estrada and Gonzalez"
2110,4673986337351801,2024-09-24,1441.82,Lewis Group
2111,4673986337351801,2022-06-09,155.23,Trevino-Jones
2112,4673986337351801,2022-01-01,2058.88,Hughes Inc
2113,4673986337351801,2025-08-10,74.05,Jennings-Morales
2114,4673986337351801,2024-10-22,1736.01,"Adams, Gutierrez and Hogan"
2115,4673986337351801,2021-03-07,611.25,"Craig, Taylor and Davidson"
2116,4673986337351801,2022-08-20,943.20,Velazquez PLC
2117,5178609722255766,2021-03-18,2088.03,Martinez-Collins
2118,5178609722255766,2023-06-06,2224.59,"Sellers, Mcclure and Hunt"
2119,5178609722255766,2022-08-26,44.41,"Price, Long and Taylor"
2120,5178609722255766,2021-12-17,460.22,King-Scott
2121,5178609722255766,2025-06-16,1411.02,Wood-Thomas
2122,5178609722255766,2023-09-15,2372.29,Jimenez-Murray
2123,5178609722255766,2022-01-05,59.39,Gibbs PLC
2124,5178609722255766,2025-03-22,1145.32,Castaneda-Santos
2125,5178609722255766,2022-05-30,93.78,Hernandez-Mann
2126,5178609722255766,2022-03-14,2346.44,"Jones, Smith and Guerrero"
2127,5178609722255766,2023-03-20,60.37,Silva-Morse
2128,5178609722255766,2021-10-05,168.77,Woods Ltd
2129,5178609722255766,2023-11-24,1695.86,Lin Inc
2130,5178609722255766,2024-11-02,97.64,"Johnson, Gonzales and Hale"
2131,5178609722255766,2024-08-23,1460.46,Henderson-Colon
2132,5178609722255766,2024-08-20,632.88,Sanchez-Kim
2133,5178609722255766,2022-05-18,83.88,Wolfe LLC
2134,5178609722255766,2023-05-12,1498.23,"Johnston, Kirby and Palmer"
2135,5178609722255766,2024-11-20,2281.00,Barber-Livingston
2136,5178609722255766,2023-08-30,456.62,"Williams, Brock and Olson"
2137,5178609722255766,2025-05-23,1378.53,Benson-Davis
2138,5178609722255766,2024-09-20,1714.98,Decker LLC
2139,5178609722255766,2021-07-28,1715.96,Ali-Cruz
2140,5178609722255766,2024-07-05,1470.83,"Ramirez, Becker and Stewart"
2141,5178609722255766,2022-03-31,2138.07,Barnes-Davis
2142,5178609722255766,2025-05-26,1851.84,Mejia-Blackburn
2143,3283893108602070,2022-07-26,2299.74,Short and Sons
2144,3283893108602070,2021-06-01,1622.35,Pineda Inc
2145,3283893108602070,2024-12-25,282.07,Boyd Ltd
2146,3283893108602070,2021-01-14,843.60,Schwartz Ltd
2147,3283893108602070,2025-09-01,1201.48,"Tate, Lee and Richardson"
2148,3283893108602070,2024-11-29,434.17,Henry-Lawrence
2149,3283893108602070,2023-06-19,106.27,Brock Group
2150,3283893108602070,2025-06-30,2244.39,Ward LLC
2151,3283893108602070,2025-02-06,2211.27,Reed Group
2152,3283893108602070,2022-12-10,583.70,Bailey Ltd
2153,1180928640546321,2023-04-25,1871.75,"Sexton, Huerta and Young"
2154,1180928640546321,2024-10-14,1135.62,Wiggins-Lawson
2155,1180928640546321,2025-07-03,789.58,"Palmer, Scott and Williams"
2156,1180928640546321,2022-04-30,1399.59,"Butler, Gordon and Chambers"
2157,1180928640546321,2023-01-20,1838.61,"Vazquez, Black and Huber"
2158,1180928640546321,2022-10-21,2222.96,Fuentes and Sons
